Date,I_0221,I_0225,I_0229,I_0233,I_0237,I_0241,I_0245,I_0249,I_0342,I_1223,I_1229,I_1233,I_1237,I_1241,I_1245,I_1249
2009-10-12 02:00:00,308.287973214286,301.341392857143,306.651607142857,164.768741071429,138.073258928571,136.617419642857,130.647008928571,139.8678125,84.1810446428571,299.769008928571,299.873848214286,180.412035714286,158.773589285714,151.706616071429,157.8868125,158.687401785714
2009-10-12 03:00:00,308.288776785714,301.341607142857,306.645392857143,164.782508928571,138.071491071429,136.616830357143,130.646741071429,139.8674375,84.1797053571429,299.762741071429,299.866401785714,180.410964285714,158.767910714286,151.706133928571,157.8864375,158.687348214286
2009-10-12 04:00:00,308.289580357143,301.341821428571,306.639178571429,164.796276785714,138.069723214286,136.616241071429,130.646473214286,139.8670625,84.1783660714286,299.756473214286,299.858955357143,180.409892857143,158.762232142857,151.705651785714,157.8860625,158.687294642857
2009-10-12 05:00:00,308.290383928571,301.342035714286,306.632964285714,164.810044642857,138.067955357143,136.615651785714,130.646205357143,139.8666875,84.1770267857143,299.750205357143,299.851508928571,180.408821428571,158.756553571429,151.705169642857,157.8856875,158.687241071429
2009-10-12 06:00:00,308.2911875,301.34225,306.62675,164.8238125,138.0661875,136.6150625,130.6459375,139.8663125,84.1756875,299.7439375,299.8440625,180.40775,158.750875,151.7046875,157.8853125,158.6871875
2009-10-12 07:00:00,308.291991071429,301.342464285714,306.620535714286,164.837580357143,138.064419642857,136.614473214286,130.645669642857,139.8659375,84.1743482142857,299.737669642857,299.836616071429,180.406678571429,158.745196428571,151.704205357143,157.8849375,158.687133928571
2009-10-12 08:00:00,308.292794642857,301.342678571429,306.614321428571,164.851348214286,138.062651785714,136.613883928571,130.645401785714,139.8655625,84.1730089285714,299.731401785714,299.829169642857,180.405607142857,158.739517857143,151.703723214286,157.8845625,158.687080357143
2009-10-12 09:00:00,308.293598214286,301.342892857143,306.608107142857,164.865116071429,138.060883928571,136.613294642857,130.645133928571,139.8651875,84.1716696428572,299.725133928571,299.821723214286,180.404535714286,158.733839285714,151.703241071429,157.8841875,158.687026785714
2009-10-12 10:00:00,308.2825,301.343,306.7165,164.234,138.0455,136.612,130.6375,139.859,84.176,299.7295,299.818,180.396,158.7335,151.6995,157.8885,158.6815
2009-10-12 11:00:00,308.3,301.3045,306.702,164.536,138.062,136.617,130.6405,139.8615,84.1805,299.7335,299.7865,180.3975,158.7435,151.692,157.8935,158.6905
2009-10-12 12:00:00,308.296,301.3265,306.721,164.329,138.0485,136.608,130.634,139.862,84.1735,299.734,299.764,180.3955,158.7315,151.6995,157.885,158.6835
2009-10-12 13:00:00,308.303,301.3355,306.7135,163.9485,138.0615,136.6155,130.64,139.8625,84.1755,299.73,299.822,180.4015,158.729,151.697,157.893,158.6845
2009-10-12 14:00:00,308.3005,301.3565,306.718,163.7605,138.0555,136.617,130.6395,139.863,84.177,299.7265,299.834,180.403,158.7365,151.696,157.89,158.687
2009-10-12 15:00:00,308.298,301.3175,306.7145,164.135,138.047,136.6075,130.6385,139.8585,84.175,299.836,299.8485,180.691,158.7405,151.696,157.899,158.682
2009-10-12 16:00:00,308.2885,301.3215,306.694,164.6085,138.0545,136.6195,130.642,139.862,84.1765,299.708,299.8195,180.5495,158.7265,151.701,157.898,158.686
2009-10-12 17:00:00,308.298,301.325,306.7125,164.3655,138.053,136.6175,130.6485,139.862,84.174,299.716,299.818,180.422,158.7245,151.7,157.9025,158.687
2009-10-12 18:00:00,308.291709090909,301.329618181818,306.711254545455,163.697354545455,138.055309090909,136.617090909091,130.634281818182,139.860081818182,84.1829090909091,299.732381818182,299.8095,180.397163636364,158.733427272727,151.700672727273,157.9239,158.686981818182
2009-10-12 19:00:00,308.295963636364,301.339327272727,306.712781818182,163.759481818182,138.057163636364,136.617636363636,130.635972727273,139.860572727273,84.1823636363636,299.716672727273,299.8125,180.404145454545,158.735990909091,151.698709090909,157.9233,158.686872727273
2009-10-12 20:00:00,308.300218181818,301.349036363636,306.714309090909,163.821609090909,138.059018181818,136.618181818182,130.637663636364,139.861063636364,84.1818181818182,299.700963636364,299.8155,180.411127272727,158.738554545455,151.696745454545,157.9227,158.686763636364
2009-10-12 21:00:00,308.304472727273,301.358745454545,306.715836363636,163.883736363636,138.060872727273,136.618727272727,130.639354545455,139.861554545455,84.1812727272727,299.685254545455,299.8185,180.418109090909,158.741118181818,151.694781818182,157.9221,158.686654545455
2009-10-12 22:00:00,308.308727272727,301.368454545455,306.717363636364,163.945863636364,138.062727272727,136.619272727273,130.641045454545,139.862045454545,84.1807272727273,299.669545454545,299.8215,180.425090909091,158.743681818182,151.692818181818,157.9215,158.686545454545
2009-10-12 23:00:00,308.312981818182,301.378163636364,306.718890909091,164.007990909091,138.064581818182,136.619818181818,130.642736363636,139.862536363636,84.1801818181818,299.653836363636,299.8245,180.432072727273,158.746245454545,151.690854545455,157.9209,158.686436363636
2009-10-13 00:00:00,308.317236363636,301.387872727273,306.720418181818,164.070118181818,138.066436363636,136.620363636364,130.644427272727,139.863027272727,84.1796363636364,299.638127272727,299.8275,180.439054545455,158.748809090909,151.688890909091,157.9203,158.686327272727
2009-10-13 01:00:00,308.321490909091,301.397581818182,306.721945454545,164.132245454545,138.068290909091,136.620909090909,130.646118181818,139.863518181818,84.1790909090909,299.622418181818,299.8305,180.446036363636,158.751372727273,151.686927272727,157.9197,158.686218181818
2009-10-13 02:00:00,308.325745454545,301.407290909091,306.723472727273,164.194372727273,138.070145454545,136.621454545455,130.647809090909,139.864009090909,84.1785454545455,299.606709090909,299.8335,180.453018181818,158.753936363636,151.684963636364,157.9191,158.686109090909
2009-10-13 03:00:00,308.33,301.417,306.725,164.2565,138.072,136.622,130.6495,139.8645,84.178,299.591,299.8365,180.46,158.7565,151.683,157.9185,158.686
2009-10-13 04:00:00,308.334254545455,301.426709090909,306.726527272727,164.318627272727,138.073854545455,136.622545454545,130.651190909091,139.864990909091,84.1774545454546,299.575290909091,299.8395,180.466981818182,158.759063636364,151.681036363636,157.9179,158.685890909091
2009-10-13 05:00:00,308.338509090909,301.436418181818,306.728054545455,164.380754545455,138.075709090909,136.623090909091,130.652881818182,139.865481818182,84.1769090909091,299.559581818182,299.8425,180.473963636364,158.761627272727,151.679072727273,157.9173,158.685781818182
2009-10-13 06:00:00,308.342763636364,301.446127272727,306.729581818182,164.442881818182,138.077563636364,136.623636363636,130.654572727273,139.865972727273,84.1763636363636,299.543872727273,299.8455,180.480945454545,158.764190909091,151.677109090909,157.9167,158.685672727273
2009-10-13 07:00:00,308.347018181818,301.455836363636,306.731109090909,164.505009090909,138.079418181818,136.624181818182,130.656263636364,139.866463636364,84.1758181818182,299.528163636364,299.8485,180.487927272727,158.766754545455,151.675145454545,157.9161,158.685563636364
2009-10-13 08:00:00,308.351272727273,301.465545454545,306.732636363636,164.567136363636,138.081272727273,136.624727272727,130.657954545455,139.866954545455,84.1752727272727,299.512454545455,299.8515,180.494909090909,158.769318181818,151.673181818182,157.9155,158.685454545455
2009-10-13 09:00:00,308.355527272727,301.475254545455,306.734163636364,164.629263636364,138.083127272727,136.625272727273,130.659645454545,139.867445454545,84.1747272727273,299.496745454545,299.8545,180.501890909091,158.771881818182,151.671218181818,157.9149,158.685345454545
2009-10-13 10:00:00,308.359781818182,301.484963636364,306.735690909091,164.691390909091,138.084981818182,136.625818181818,130.661336363636,139.867936363636,84.1741818181818,299.481036363636,299.8575,180.508872727273,158.774445454545,151.669254545455,157.9143,158.685236363636
2009-10-13 11:00:00,308.364036363636,301.494672727273,306.737218181818,164.753518181818,138.086836363636,136.626363636364,130.663027272727,139.868427272727,84.1736363636364,299.465327272727,299.8605,180.515854545455,158.777009090909,151.667290909091,157.9137,158.685127272727
2009-10-13 12:00:00,308.368290909091,301.504381818182,306.738745454545,164.815645454545,138.088690909091,136.626909090909,130.664718181818,139.868918181818,84.1730909090909,299.449618181818,299.8635,180.522836363636,158.779572727273,151.665327272727,157.9131,158.685018181818
2009-10-13 13:00:00,308.262,301.34,306.7565,163.6615,138.032,136.611,130.6095,139.8535,84.1795,299.7285,299.8655,180.43,158.7265,151.646,157.8395,158.6525
2009-10-13 14:00:00,308.3575,301.35,306.7795,164.0665,138.053,136.6245,130.615,139.869,84.18,299.7835,299.8875,180.42,158.7245,151.632,157.82,158.641
2009-10-13 15:00:00,308.387833333333,301.5025,306.792,164.933833333333,138.02925,136.607666666667,130.595,139.855583333333,84.2013333333333,299.8,299.9115,180.49,158.731,151.6365,157.8175,158.635
2009-10-13 16:00:00,308.350833333333,301.4035,306.798,164.242833333333,138.02475,136.605666666667,130.589,139.853083333333,84.2093333333333,299.801,299.881,180.4255,158.6905,151.5965,157.7765,158.596
2009-10-13 17:00:00,308.36,301.373,306.8,163.846,138.0345,136.615,130.59,139.8565,84.2135,299.7905,299.872,180.4645,158.719,151.628,157.8035,158.6335
2009-10-13 18:00:00,308.403265957447,301.366446808511,306.788478723404,164.062904255319,138.046223404255,136.633,130.584808510638,139.878893617021,84.1859893617021,299.793723404255,299.896021276596,180.434234042553,158.679936170213,151.577382978723,157.76464893617,158.582446808511
2009-10-13 19:00:00,308.398861702128,301.369127659574,306.78535106383,164.116329787234,138.047563829787,136.651,130.589659574468,139.878255319149,84.1859255319149,299.792063829787,299.89014893617,180.435638297872,158.685553191489,151.585680851064,157.774542553191,158.591127659574
2009-10-13 20:00:00,308.394457446809,301.371808510638,306.782223404255,164.169755319149,138.048904255319,136.669,130.594510638298,139.877617021277,84.1858617021277,299.790404255319,299.884276595745,180.437042553191,158.691170212766,151.593978723404,157.784436170213,158.599808510638
2009-10-13 21:00:00,308.390053191489,301.374489361702,306.779095744681,164.223180851064,138.050244680851,136.687,130.599361702128,139.876978723404,84.1857978723404,299.788744680851,299.878404255319,180.438446808511,158.696787234043,151.602276595745,157.794329787234,158.608489361702
2009-10-13 22:00:00,308.38564893617,301.377170212766,306.775968085106,164.276606382979,138.051585106383,136.705,130.604212765957,139.876340425532,84.1857340425532,299.787085106383,299.872531914894,180.43985106383,158.702404255319,151.610574468085,157.804223404255,158.617170212766
2009-10-13 23:00:00,308.381244680851,301.37985106383,306.772840425532,164.330031914894,138.052925531915,136.723,130.609063829787,139.87570212766,84.185670212766,299.785425531915,299.866659574468,180.441255319149,158.708021276596,151.618872340426,157.814117021277,158.62585106383
2009-10-14 00:00:00,308.376840425532,301.382531914894,306.769712765957,164.383457446809,138.054265957447,136.741,130.613914893617,139.875063829787,84.1856063829787,299.783765957447,299.860787234043,180.442659574468,158.713638297872,151.627170212766,157.824010638298,158.634531914894
2009-10-14 01:00:00,308.372436170213,301.385212765957,306.766585106383,164.436882978723,138.055606382979,136.759,130.618765957447,139.874425531915,84.1855425531915,299.782106382979,299.854914893617,180.444063829787,158.719255319149,151.635468085106,157.833904255319,158.643212765957
2009-10-14 02:00:00,308.368031914894,301.387893617021,306.763457446809,164.490308510638,138.056946808511,136.777,130.623617021277,139.873787234043,84.1854787234043,299.780446808511,299.849042553191,180.445468085106,158.724872340426,151.643765957447,157.84379787234,158.651893617021
2009-10-14 03:00:00,308.363627659574,301.390574468085,306.760329787234,164.543734042553,138.058287234043,136.795,130.628468085106,139.87314893617,84.185414893617,299.778787234043,299.843170212766,180.446872340426,158.730489361702,151.652063829787,157.853691489362,158.660574468085
2009-10-14 04:00:00,308.359223404255,301.393255319149,306.75720212766,164.597159574468,138.059627659574,136.813,130.633319148936,139.872510638298,84.1853510638298,299.777127659574,299.83729787234,180.448276595745,158.736106382979,151.660361702128,157.863585106383,158.669255319149
2009-10-14 05:00:00,308.354819148936,301.395936170213,306.754074468085,164.650585106383,138.060968085106,136.831,130.638170212766,139.871872340426,84.1852872340426,299.775468085106,299.831425531915,180.449680851064,158.741723404255,151.668659574468,157.873478723404,158.677936170213
2009-10-14 06:00:00,308.350414893617,301.398617021277,306.750946808511,164.704010638298,138.062308510638,136.849,130.643021276596,139.871234042553,84.1852234042553,299.773808510638,299.825553191489,180.451085106383,158.747340425532,151.676957446809,157.883372340426,158.686617021277
2009-10-14 07:00:00,308.346010638298,301.40129787234,306.747819148936,164.757436170213,138.06364893617,136.867,130.647872340426,139.870595744681,84.1851595744681,299.77214893617,299.819680851064,180.452489361702,158.752957446809,151.685255319149,157.893265957447,158.69529787234
2009-10-14 08:00:00,308.341606382979,301.403978723404,306.744691489362,164.810861702128,138.064989361702,136.885,130.652723404255,139.869957446809,84.1850957446809,299.770489361702,299.813808510638,180.453893617021,158.758574468085,151.693553191489,157.903159574468,158.703978723404
2009-10-14 09:00:00,308.33720212766,301.406659574468,306.741563829787,164.864287234043,138.066329787234,136.903,130.657574468085,139.869319148936,84.1850319148936,299.768829787234,299.807936170213,180.45529787234,158.764191489362,151.70185106383,157.913053191489,158.712659574468
2009-10-14 10:00:00,308.367,301.389,306.762,164.527,138.0445,136.582,130.6375,139.87,84.194,299.773,299.84,180.4755,158.7345,151.671,157.8745,158.6845
2009-10-14 11:00:00,308.3455,301.37,306.7625,164.511,138.027,136.606,130.608,139.8475,84.176,299.7885,299.883,180.406,158.6955,151.624,157.8105,158.6245
2009-10-14 12:00:00,308.379,301.41,306.778,164.1485,138.0465,136.6335,130.6615,139.8675,84.1955,299.795,299.8945,180.4395,158.717,151.6335,157.825,158.637
2009-10-14 13:00:00,308.3805,301.373,306.8265,163.7155,138.072,136.6145,130.6285,139.8585,84.185,299.8165,299.9075,180.426,158.6845,151.596,157.774,158.5935
2009-10-14 14:00:00,308.3625,301.397,306.7795,164.1035,138.035,136.623,130.582,139.8595,84.186,299.8125,299.91,180.4035,158.6805,151.59,157.779,158.587
2009-10-14 15:00:00,308.3955,301.4155,306.8085,164.6285,138.0255,136.7155,130.594,139.8625,84.195,299.8215,299.916,180.4795,158.7105,151.612,157.792,158.622
2009-10-14 16:00:00,308.362,301.374,306.82,164.3185,138.0335,136.61,130.584,139.8525,84.1865,299.8115,299.9035,180.4035,158.6585,151.5785,157.7485,158.5665
2009-10-14 17:00:00,308.362,301.3735,306.7865,163.6415,138.03,136.624,130.592,139.8615,84.2,299.81,299.9,180.4295,158.681,151.5955,157.773,158.5945
2009-10-14 18:00:00,308.356,301.3435,306.759,163.7805,138.017,136.67,130.578,139.8505,84.189,299.797,299.8995,180.4035,158.638,151.5615,157.736,158.556
2009-10-14 19:00:00,308.3365,301.37,306.771,164.309,138.036,136.692,130.5945,139.86,84.1925,299.8395,299.8915,180.3905,158.6435,151.557,157.74,158.551
2009-10-14 20:00:00,308.317806818182,301.323727272727,306.769943181818,163.970340909091,138.030170454545,136.579988636364,130.594727272727,139.859488636364,84.192375,299.919943181818,299.885011363636,180.393863636364,158.648215909091,151.564431818182,157.751340909091,158.554965909091
2009-10-14 21:00:00,308.310375,301.327,306.769875,164.00075,138.030375,136.582375,130.598,139.858875,84.191625,299.907875,299.882625,180.3925,158.650875,151.56975,157.75775,158.562125
2009-10-14 22:00:00,308.302943181818,301.330272727273,306.769806818182,164.031159090909,138.030579545455,136.584761363636,130.601272727273,139.858261363636,84.190875,299.895806818182,299.880238636364,180.391136363636,158.653534090909,151.575068181818,157.764159090909,158.569284090909
2009-10-14 23:00:00,308.295511363636,301.333545454545,306.769738636364,164.061568181818,138.030784090909,136.587147727273,130.604545454545,139.857647727273,84.190125,299.883738636364,299.877852272727,180.389772727273,158.656193181818,151.580386363636,157.770568181818,158.576443181818
2009-10-15 00:00:00,308.288079545455,301.336818181818,306.769670454545,164.091977272727,138.030988636364,136.589534090909,130.607818181818,139.857034090909,84.189375,299.871670454545,299.875465909091,180.388409090909,158.658852272727,151.585704545455,157.776977272727,158.583602272727
2009-10-15 01:00:00,308.280647727273,301.340090909091,306.769602272727,164.122386363636,138.031193181818,136.591920454545,130.611090909091,139.856420454545,84.188625,299.859602272727,299.873079545455,180.387045454545,158.661511363636,151.591022727273,157.783386363636,158.590761363636
2009-10-15 02:00:00,308.273215909091,301.343363636364,306.769534090909,164.152795454545,138.031397727273,136.594306818182,130.614363636364,139.855806818182,84.187875,299.847534090909,299.870693181818,180.385681818182,158.664170454545,151.596340909091,157.789795454545,158.597920454545
2009-10-15 03:00:00,308.265784090909,301.346636363636,306.769465909091,164.183204545455,138.031602272727,136.596693181818,130.617636363636,139.855193181818,84.187125,299.835465909091,299.868306818182,180.384318181818,158.666829545455,151.601659090909,157.796204545455,158.605079545455
2009-10-15 04:00:00,308.258352272727,301.349909090909,306.769397727273,164.213613636364,138.031806818182,136.599079545455,130.620909090909,139.854579545455,84.186375,299.823397727273,299.865920454545,180.382954545455,158.669488636364,151.606977272727,157.802613636364,158.612238636364
2009-10-15 05:00:00,308.250920454545,301.353181818182,306.769329545455,164.244022727273,138.032011363636,136.601465909091,130.624181818182,139.853965909091,84.185625,299.811329545455,299.863534090909,180.381590909091,158.672147727273,151.612295454545,157.809022727273,158.619397727273
